long,lat,gbd_path_type,gbd_total_time,gbd_transfer_count,gbd_total_distance,gbd_total_walk_distance,gbd_total_fare,cbd_m,gbd_m,ybd_m,north_hangang,district,address,jibun,station,station_m,univ,univ_m,road_m,scale,junse,month,date,guarantee,rent_month,build,new_address,term,contract1,contract2,contract3,contract3
127.1340761,37.5540985,2,3619,0,11348,702,2500,19054.64636,9499.679426,13911.50714,0,se,서울특별시 강동구 암사동,4**,암사역,726,장로회신학대학교,2708,8m미만,26,0,202301,5,500,30,1989,고덕로20가길,-,-,-, , 
127.1332596,37.5531294,2,3503,0,10829,718,2500,18965.73977,9378.38108,13850.032,0,se,서울특별시 강동구 암사동,4**,암사역,605,장로회신학대학교,2621,8m미만,26,0,202309,8,700,20,1988,고덕로20나길,-,-,-, , 
127.1301742,37.5515538,1,1984,1,10384,1098,1400,18668.73926,9054.885336,13597.77727,0,se,서울특별시 강동구 암사동,4**,암사역,281,장로회신학대학교,2332,8m미만,26,0,202303,10,500,31,1982,암사1가길,-,갱신,-,500,31
127.1288772,37.552285,2,3257,0,10406,542,2500,18568.43529,9009.90143,13474.77309,0,se,서울특별시 강동구 암사동,4**,암사역,266,장로회신학대학교,2225,8m미만,26,0,202304,22,"1,000",50,2010,올림픽로100길,202307~202507,신규,-,0,0
127.1345126,37.5544127,2,3596,0,11302,670,2500,19098.53105,9551.359157,13946.75593,0,se,서울특별시 강동구 암사동,4**,암사역,778,장로회신학대학교,2752,12m미만,26,0,202307,27,200,30,1987,고덕로20길,-,-,-, , 
127.6947382,34.7836696,6,11052,4,358579,839,93100,312052.5383,307433.705,315354.4252,0,se,서울특별시 강동구 암사동,5**,녹동역,78194,서울대학교,305122,8m미만,26,0,202301,28,"1,000",50,2014,상암로,202302~202502,신규,-,0,0
127.1332596,37.5531294,2,3503,0,10829,718,2500,18965.73977,9378.38108,13850.032,0,se,서울특별시 강동구 암사동,4**,암사역,605,장로회신학대학교,2621,8m미만,26,1,202308,25,"2,500",0,1988,고덕로20나길,-,-,-, , 
127.1332596,37.5531294,2,3503,0,10829,718,2500,18965.73977,9378.38108,13850.032,0,se,서울특별시 강동구 암사동,4**,암사역,605,장로회신학대학교,2621,8m미만,26,1,202308,25,"2,500",0,1988,고덕로20나길,-,-,-, , 
127.135775,37.5532923,2,3574,0,11280,634,2500,19187.9987,9570.534499,14069.42603,0,se,서울특별시 강동구 암사동,4**,명일역,760,장로회신학대학교,2844,8m미만,26.3,0,202305,3,"1,500",70,2022,고덕로24가길,202305~202505,신규,-,0,0
127.1266244,37.5501978,1,1773,1,10184,847,1400,18335.71031,8712.424827,13304.75654,0,se,서울특별시 강동구 암사동,5**,암사역,81,장로회신학대학교,2013,25m미만,26.4,0,202311,2,"1,000",55,2010,상암로4길,202311~202511,신규,-,0,0
127.1305498,37.5512306,1,2005,1,10396,1124,1400,18695.97856,9061.126079,13634.90586,0,se,서울특별시 강동구 암사동,4**,암사역,293,장로회신학대학교,2363,8m미만,26.45,0,202308,28,500,40,1996,암사1길,202308~202508,신규,-,0,0
127.1268018,37.5501668,1,1736,1,10168,797,1400,18350.69116,8723.094866,13320.74522,0,se,서울특별시 강동구 암사동,5**,암사역,65,장로회신학대학교,2028,8m미만,26.63,0,202308,10,"2,000",37,2011,상암로6길,202308~202402,갱신,-,"2,000",35
127.1268018,37.5501668,1,1736,1,10168,797,1400,18350.69116,8723.094866,13320.74522,0,se,서울특별시 강동구 암사동,5**,암사역,65,장로회신학대학교,2028,8m미만,26.63,0,202304,28,"1,000",50,2011,상암로6길,202305~202505,신규,-,0,0
127.135775,37.5532923,2,3574,0,11280,634,2500,19187.9987,9570.534499,14069.42603,0,se,서울특별시 강동구 암사동,4**,명일역,760,장로회신학대학교,2844,8m미만,27,0,202302,4,"2,000",65,2012,고덕로24가길,202302~202502,신규,-,0,0
127.6947382,34.7836696,6,11052,4,358579,839,93100,312052.5383,307433.705,315354.4252,0,se,서울특별시 강동구 암사동,4**,녹동역,78194,서울대학교,305122,8m미만,27,0,202305,10,500,35,1993,상암로,202305~202505,신규,-,0,0
127.6947382,34.7836696,6,11052,4,358579,839,93100,312052.5383,307433.705,315354.4252,0,se,서울특별시 강동구 암사동,4**,녹동역,78194,서울대학교,305122,8m미만,27,0,202309,23,500,35,1990,상암로,202310~202510,신규,-,0,0
127.135775,37.5532923,2,3574,0,11280,634,2500,19187.9987,9570.534499,14069.42603,0,se,서울특별시 강동구 암사동,4**,명일역,760,장로회신학대학교,2844,8m미만,27,1,202309,13,"17,000",0,2012,고덕로24가길,202310~202510,신규,-,0,0
127.135775,37.5532923,2,3574,0,11280,634,2500,19187.9987,9570.534499,14069.42603,0,se,서울특별시 강동구 암사동,4**,명일역,760,장로회신학대학교,2844,8m미만,27,1,202302,16,"18,000",0,2012,고덕로24가길,202303~202503,신규,-,0,0
127.1332596,37.5531294,2,3503,0,10829,718,2500,18965.73977,9378.38108,13850.032,0,se,서울특별시 강동구 암사동,4**,암사역,605,장로회신학대학교,2621,8m미만,27,1,202303,21,"9,000",0,1997,고덕로20나길,202304~202504,신규,-,0,0
127.1298961,37.5507585,1,1964,1,10323,1074,1400,18630.89777,8983.711264,13583.80853,0,se,서울특별시 강동구 암사동,4**,암사역,220,장로회신학대학교,2303,8m미만,27.58,0,202306,7,"2,000",35,2017,암사길,202307~202507,신규,-,0,0
127.1298961,37.5507585,1,1964,1,10323,1074,1400,18630.89777,8983.711264,13583.80853,0,se,서울특별시 강동구 암사동,4**,암사역,220,장로회신학대학교,2303,8m미만,27.58,0,202309,10,"2,000",35,2017,암사길,202309~202409,신규,-,0,0
127.1375199,37.5503435,3,2637,1,10712,355,1550,19290.41186,9517.023345,14258.14114,0,se,서울특별시 강동구 암사동,4**,명일역,588,장로회신학대학교,2975,8m미만,27.98,0,202305,30,0,35,1987,구천면로57길,-,신규,-,0,0
127.1266244,37.5501978,1,1773,1,10184,847,1400,18335.71031,8712.424827,13304.75654,0,se,서울특별시 강동구 암사동,5**,암사역,81,장로회신학대학교,2013,25m미만,28,0,202302,10,"1,000",55,2010,상암로4길,202303~202503,신규,-,0,0
127.6947382,34.7836696,6,11052,4,358579,839,93100,312052.5383,307433.705,315354.4252,0,se,서울특별시 강동구 암사동,4**,녹동역,78194,서울대학교,305122,8m미만,28,0,202308,16,300,35,1990,상암로,202309~202509,신규,-,0,0
127.6947382,34.7836696,6,11052,4,358579,839,93100,312052.5383,307433.705,315354.4252,0,se,서울특별시 강동구 암사동,4**,녹동역,78194,서울대학교,305122,8m미만,28,0,202308,16,300,35,1990,상암로,202309~202509,신규,-,0,0
127.1298961,37.5507585,1,1964,1,10323,1074,1400,18630.89777,8983.711264,13583.80853,0,se,서울특별시 강동구 암사동,4**,암사역,220,장로회신학대학교,2303,8m미만,28,0,202302,20,440,30,1989,암사길,-,-,-, , 
127.1319587,37.5543151,2,3343,0,10654,504,2500,18874.29735,9362.805654,13722.99378,0,se,서울특별시 강동구 암사동,4**,암사역,607,장로회신학대학교,2529,8m미만,28,0,202306,20,"1,000",50,1983,고덕로14가길,202306~202506,갱신,-,"1,000",50
127.1355586,37.5526053,2,3634,0,11356,712,2500,19156.9425,9511.452644,14058.03559,0,se,서울특별시 강동구 암사동,4**,암사역,760,장로회신학대학교,2816,8m미만,28,0,202301,28,500,35,1992,고덕로24나길,202302~202502,신규,-,0,0
127.1266552,37.5491172,1,1813,1,10242,902,1400,18320.74028,8644.709443,13323.41849,0,se,서울특별시 강동구 암사동,5**,암사역,137,장로회신학대학교,2018,12m미만,28.47,0,202306,3,"1,000",71,,올림픽로93길,202308~202508,신규,-,0,0
127.1301664,37.5502127,1,1949,1,10336,1052,1400,18645.4447,8968.503955,13614.99771,0,se,서울특별시 강동구 암사동,4**,암사역,232,장로회신학대학교,2326,8m미만,29,0,202306,2,500,40,1991,올림픽로98가길,202306~202506,신규,-,0,0
127.1361333,37.5502499,3,2726,1,10807,471,1550,19167.66416,9408.43277,14137.74306,0,se,서울특별시 강동구 암사동,4**,명일역,710,장로회신학대학교,2853,8m미만,29,0,202303,25,"2,000",45,1988,구천면로53가길,-,-,-, , 
127.1361333,37.5502499,3,2726,1,10807,471,1550,19167.66416,9408.43277,14137.74306,0,se,서울특별시 강동구 암사동,4**,명일역,710,장로회신학대학교,2853,8m미만,29,0,202303,25,"2,000",45,1988,구천면로53가길,202304~202504,신규,-,0,0
127.1355586,37.5526053,2,3634,0,11356,712,2500,19156.9425,9511.452644,14058.03559,0,se,서울특별시 강동구 암사동,4**,암사역,760,장로회신학대학교,2816,8m미만,29.13,0,202309,17,"1,000",35,1993,고덕로24나길,202309~202509,신규,-,0,0
127.1345126,37.5544127,2,3596,0,11302,670,2500,19098.53105,9551.359157,13946.75593,0,se,서울특별시 강동구 암사동,4**,암사역,778,장로회신학대학교,2752,8m미만,29.14,0,202305,25,500,40,1988,고덕로20길,202306~202506,신규,-,0,0
127.1395834,37.5515612,3,2829,1,10994,488,1550,19490.58376,9743.479598,14423.93451,0,se,서울특별시 강동구 암사동,4**,명일역,394,장로회신학대학교,3162,8m미만,29.25,1,202310,7,"6,000",0,1988,암사18길,-,-,-, , 
127.6947382,34.7836696,6,11052,4,358579,839,93100,312052.5383,307433.705,315354.4252,0,se,서울특별시 강동구 암사동,4**,녹동역,78194,서울대학교,305122,8m미만,29.28,1,202310,23,"13,000",0,1986,상암로,202311~202511,-,-, , 
127.6947382,34.7836696,6,11052,4,358579,839,93100,312052.5383,307433.705,315354.4252,0,se,서울특별시 강동구 암사동,4**,녹동역,78194,서울대학교,305122,8m미만,29.28,1,202307,26,"12,000",0,1986,상암로,202308~202508,신규,-,0,0
127.1301742,37.5515538,1,1984,1,10384,1098,1400,18668.73926,9054.885336,13597.77727,0,se,서울특별시 강동구 암사동,4**,암사역,281,장로회신학대학교,2332,8m미만,29.47,0,202301,2,"1,000",30,1993,암사1가길,-,-,-, , 
127.1318912,37.5485421,1,2032,1,10528,1170,1400,18769.86612,8990.932377,13790.49417,0,se,서울특별시 강동구 암사동,4**,암사역,423,장로회신학대학교,2484,8m미만,29.51,1,202307,12,"13,000",0,1989,상암로17길,-,-,-, , 
127.1318912,37.5485421,1,2032,1,10528,1170,1400,18769.86612,8990.932377,13790.49417,0,se,서울특별시 강동구 암사동,4**,암사역,423,장로회신학대학교,2484,8m미만,29.51,1,202307,12,"13,000",0,1989,상암로17길,202309~202509,신규,-,0,0
127.1298961,37.5507585,1,1964,1,10323,1074,1400,18630.89777,8983.711264,13583.80853,0,se,서울특별시 강동구 암사동,4**,암사역,220,장로회신학대학교,2303,12m미만,29.7,0,202306,8,500,45,1983,암사길,202307~202507,신규,-,0,0
127.6947382,34.7836696,6,11052,4,358579,839,93100,312052.5383,307433.705,315354.4252,0,se,서울특별시 강동구 암사동,4**,녹동역,78194,서울대학교,305122,8m미만,29.7,0,202305,13,"5,000",50,2012,상암로,202306~202506,신규,-,0,0
127.1332596,37.5531294,2,3503,0,10829,718,2500,18965.73977,9378.38108,13850.032,0,se,서울특별시 강동구 암사동,4**,암사역,605,장로회신학대학교,2621,8m미만,29.7,1,202301,8,"9,000",0,2014,고덕로20나길,202301~202501,신규,-,0,0
127.6947382,34.7836696,6,11052,4,358579,839,93100,312052.5383,307433.705,315354.4252,0,se,서울특별시 강동구 암사동,4**,녹동역,78194,서울대학교,305122,8m미만,29.71,0,202309,18,"1,000",30,1987,상암로,-,-,-, , 
127.1288772,37.552285,2,3257,0,10406,542,2500,18568.43529,9009.90143,13474.77309,0,se,서울특별시 강동구 암사동,4**,암사역,266,장로회신학대학교,2225,8m미만,29.72,0,202303,29,"1,000",55,2010,올림픽로100길,202304~202503,신규,-,0,0
127.1339279,37.5477101,3,2653,1,10500,523,1550,18935.83861,9092.379133,13981.62496,0,se,서울특별시 강동구 암사동,4**,암사역,626,장로회신학대학교,2671,8m미만,29.94,0,202301,9,"5,000",80,2022,상암로23길,202303~202503,신규,-,0,0
127.1339279,37.5477101,3,2653,1,10500,523,1550,18935.83861,9092.379133,13981.62496,0,se,서울특별시 강동구 암사동,4**,암사역,626,장로회신학대학교,2671,8m미만,29.95,0,202309,2,"2,500",99,2022,상암로23길,202309~202509,신규,-,0,0
127.1395834,37.5515612,3,2829,1,10994,488,1550,19490.58376,9743.479598,14423.93451,0,se,서울특별시 강동구 암사동,4**,명일역,394,장로회신학대학교,3162,8m미만,29.96,0,202302,23,"3,000",120,,암사18길,202303~202503,신규,-,0,0
127.1395834,37.5515612,3,2829,1,10994,488,1550,19490.58376,9743.479598,14423.93451,0,se,서울특별시 강동구 암사동,4**,명일역,394,장로회신학대학교,3162,8m미만,29.96,0,202302,23,"3,000",120,,암사18길,202303~202503,신규,-,0,0
127.1298961,37.5507585,1,1964,1,10323,1074,1400,18630.89777,8983.711264,13583.80853,0,se,서울특별시 강동구 암사동,4**,암사역,220,장로회신학대학교,2303,12m미만,30,0,202303,1,"1,000",43,1992,암사길,202303~202503,신규,-,0,0
127.1298961,37.5507585,1,1964,1,10323,1074,1400,18630.89777,8983.711264,13583.80853,0,se,서울특별시 강동구 암사동,4**,암사역,220,장로회신학대학교,2303,12m미만,30,0,202303,1,"1,000",43,1992,암사길,202303~202503,신규,-,0,0
127.1298961,37.5507585,1,1964,1,10323,1074,1400,18630.89777,8983.711264,13583.80853,0,se,서울특별시 강동구 암사동,4**,암사역,220,장로회신학대학교,2303,8m미만,30,0,202303,2,"1,000",44,1992,암사길,202303~202503,신규,-,0,0
127.1298961,37.5507585,1,1964,1,10323,1074,1400,18630.89777,8983.711264,13583.80853,0,se,서울특별시 강동구 암사동,4**,암사역,220,장로회신학대학교,2303,8m미만,30,0,202309,2,"2,000",30,2001,암사길,-,-,-, , 
127.1065812,37.5463292,3,1861,1,9676,615,1450,16520.8171,7061.246044,11621.87834,0,se,서울특별시 강동구 암사동,4**,광나루역,294,장로회신학대학교,478,8m미만,30,0,202311,5,"1,000",35,1988,구천면로,202311~202511,신규,-,0,0
127.13465,37.5492287,1,2254,1,10740,1457,1400,19021.84867,9236.802378,14021.90685,0,se,서울특별시 강동구 암사동,4**,암사역,637,장로회신학대학교,2723,8m미만,30,0,202310,5,"1,000",45,1986,구천면로47가길,202311~202511,신규,-,0,0
127.130834,37.5489676,1,1974,1,10423,1088,1400,18683.89871,8939.232811,13691.50619,0,se,서울특별시 강동구 암사동,4**,암사역,319,장로회신학대학교,2388,12m미만,30,0,202309,6,500,50,,상암로15길,-,-,-, , 
127.1298961,37.5507585,1,1964,1,10323,1074,1400,18630.89777,8983.711264,13583.80853,0,se,서울특별시 강동구 암사동,4**,암사역,220,장로회신학대학교,2303,12m미만,30,0,202301,7,"3,000",28,1984,암사길,-,-,-, , 
127.6947382,34.7836696,6,11052,4,358579,839,93100,312052.5383,307433.705,315354.4252,0,se,서울특별시 강동구 암사동,4**,녹동역,78194,서울대학교,305122,8m미만,30,0,202308,9,500,50,1991,상암로,202309~202509,신규,-,0,0
127.1301742,37.5515538,1,1984,1,10384,1098,1400,18668.73926,9054.885336,13597.77727,0,se,서울특별시 강동구 암사동,4**,암사역,281,장로회신학대학교,2332,8m미만,30,0,202310,13,300,33,1988,암사1가길,202310~202510,신규,-,0,0
127.6947382,34.7836696,6,11052,4,358579,839,93100,312052.5383,307433.705,315354.4252,0,se,서울특별시 강동구 암사동,4**,녹동역,78194,서울대학교,305122,25m미만,30,0,202307,15,500,35,1991,상암로,202308~202508,신규,-,0,0
127.1340761,37.5540985,2,3619,0,11348,702,2500,19054.64636,9499.679426,13911.50714,0,se,서울특별시 강동구 암사동,4**,암사역,726,장로회신학대학교,2708,8m미만,30,0,202308,15,"1,000",42,2019,고덕로20가길,202309~202509,신규,-,0,0
127.1345126,37.5544127,2,3596,0,11302,670,2500,19098.53105,9551.359157,13946.75593,0,se,서울특별시 강동구 암사동,4**,암사역,778,장로회신학대학교,2752,12m미만,30,0,202303,16,500,35,1990,고덕로20길,202303~202503,갱신,-,500,35
127.1345126,37.5544127,2,3596,0,11302,670,2500,19098.53105,9551.359157,13946.75593,0,se,서울특별시 강동구 암사동,4**,암사역,778,장로회신학대학교,2752,12m미만,30,0,202303,16,"1,000",40,1997,고덕로20길,202304~202504,신규,-,0,0
127.1298961,37.5507585,1,1964,1,10323,1074,1400,18630.89777,8983.711264,13583.80853,0,se,서울특별시 강동구 암사동,4**,암사역,220,장로회신학대학교,2303,8m미만,30,0,202302,20,"1,000",54,2001,암사길,202303~202503,신규,-,0,0
127.1298961,37.5507585,1,1964,1,10323,1074,1400,18630.89777,8983.711264,13583.80853,0,se,서울특별시 강동구 암사동,4**,암사역,220,장로회신학대학교,2303,8m미만,30,0,202302,20,"1,000",54,2001,암사길,202303~202503,신규,-,0,0
127.1334651,37.5545646,2,3396,0,10761,582,2500,19010.17684,9486.393059,13853.06446,0,se,서울특별시 강동구 암사동,4**,암사역,718,장로회신학대학교,2664,8m미만,30,0,202306,21,300,35,1988,고덕로18길,202306~202506,신규,-,0,0
127.1301742,37.5515538,1,1984,1,10384,1098,1400,18668.73926,9054.885336,13597.77727,0,se,서울특별시 강동구 암사동,4**,암사역,281,장로회신학대학교,2332,8m미만,30,0,202308,21,"1,500",50,1994,암사1가길,202308~202508,신규,-,0,0
127.1320772,37.5519228,2,3517,0,10628,880,2500,18841.22948,9215.689412,13760.246,0,se,서울특별시 강동구 암사동,4**,암사역,448,장로회신학대학교,2503,8m미만,30,0,202304,22,500,40,1989,암사5길,202305~202505,신규,-,0,0
127.1339279,37.5477101,3,2653,1,10500,523,1550,18935.83861,9092.379133,13981.62496,0,se,서울특별시 강동구 암사동,4**,암사역,626,장로회신학대학교,2671,8m미만,30,0,202301,23,"1,000",35,1985,상암로23길,202302~202502,신규,-,0,0
127.6947382,34.7836696,6,11052,4,358579,839,93100,312052.5383,307433.705,315354.4252,0,se,서울특별시 강동구 암사동,4**,녹동역,78194,서울대학교,305122,8m미만,30,0,202303,23,"1,000",40,1990,상암로,202303~202503,신규,-,0,0
127.1301664,37.5502127,1,1949,1,10336,1052,1400,18645.4447,8968.503955,13614.99771,0,se,서울특별시 강동구 암사동,4**,암사역,232,장로회신학대학교,2326,12m미만,30,0,202303,23,"1,000",50,2005,올림픽로98가길,202304~202504,신규,-,0,0
127.1298961,37.5507585,1,1964,1,10323,1074,1400,18630.89777,8983.711264,13583.80853,0,se,서울특별시 강동구 암사동,4**,암사역,220,장로회신학대학교,2303,8m미만,30,0,202306,24,"1,000",47,2001,암사길,202307~202507,신규,-,0,0
127.1337485,37.5525797,2,3741,0,11459,851,2500,18998.56685,9378.433034,13899.24335,0,se,서울특별시 강동구 암사동,4**,암사역,612,장로회신학대학교,2657,8m미만,30,0,202303,24,"1,000",40,1990,고덕로20라길,202304~202504,신규,-,0,0
127.1345126,37.5544127,2,3596,0,11302,670,2500,19098.53105,9551.359157,13946.75593,0,se,서울특별시 강동구 암사동,4**,암사역,778,장로회신학대학교,2752,8m미만,30,0,202308,25,200,25,1988,고덕로20길,-,-,-, , 
127.1361333,37.5502499,3,2726,1,10807,471,1550,19167.66416,9408.43277,14137.74306,0,se,서울특별시 강동구 암사동,4**,명일역,710,장로회신학대학교,2853,8m미만,30,0,202304,25,"1,000",50,2023,구천면로53가길,202304~202504,신규,-,0,0
127.1298961,37.5507585,1,1964,1,10323,1074,1400,18630.89777,8983.711264,13583.80853,0,se,서울특별시 강동구 암사동,4**,암사역,220,장로회신학대학교,2303,12m미만,30,0,202308,25,"1,000",40,1991,암사길,202309~202509,신규,-,0,0
127.1375199,37.5503435,3,2637,1,10712,355,1550,19290.41186,9517.023345,14258.14114,0,se,서울특별시 강동구 암사동,4**,명일역,588,장로회신학대학교,2975,8m미만,30,0,202308,26,500,40,1988,구천면로57길,202309~202509,신규,-,0,0
127.1305498,37.5512306,1,2005,1,10396,1124,1400,18695.97856,9061.126079,13634.90586,0,se,서울특별시 강동구 암사동,4**,암사역,293,장로회신학대학교,2363,8m미만,30,0,202303,27,"1,000",50,1997,암사1길,202305~202505,신규,-,0,0
127.6947382,34.7836696,6,11052,4,358579,839,93100,312052.5383,307433.705,315354.4252,0,se,서울특별시 강동구 암사동,4**,녹동역,78194,서울대학교,305122,8m미만,30,0,202301,28,"1,000",55,1985,상암로,202312~202512,신규,-,0,0
127.1370916,37.5499894,3,2642,1,10724,362,1550,19247.33701,9463.960841,14225.30911,0,se,서울특별시 강동구 암사동,4**,명일역,633,장로회신학대학교,2937,8m미만,30,1,202303,2,"9,000",0,1985,구천면로55길,202303~202503,갱신,사용,"9,000",0
127.6947382,34.7836696,6,11052,4,358579,839,93100,312052.5383,307433.705,315354.4252,0,se,서울특별시 강동구 암사동,4**,녹동역,78194,서울대학교,305122,8m미만,30,1,202309,4,"7,000",0,1989,상암로,202310~202510,신규,-,0,0
127.1268018,37.5501668,1,1736,1,10168,797,1400,18350.69116,8723.094866,13320.74522,0,se,서울특별시 강동구 암사동,5**,암사역,65,장로회신학대학교,2028,8m미만,30.51,0,202309,20,500,40,2008,상암로6길,202309~202509,신규,-,0,0
127.1298961,37.5507585,1,1964,1,10323,1074,1400,18630.89777,8983.711264,13583.80853,0,se,서울특별시 강동구 암사동,4**,암사역,220,장로회신학대학교,2303,12m미만,31,0,202304,18,"1,000",53,1988,암사길,-,-,-, , 
127.1298961,37.5507585,1,1964,1,10323,1074,1400,18630.89777,8983.711264,13583.80853,0,se,서울특별시 강동구 암사동,4**,암사역,220,장로회신학대학교,2303,12m미만,31,0,202304,18,"1,000",53,1988,암사길,202305~202505,갱신,-,"1,000",53
127.1395834,37.5515612,3,2829,1,10994,488,1550,19490.58376,9743.479598,14423.93451,0,se,서울특별시 강동구 암사동,4**,명일역,394,장로회신학대학교,3162,8m미만,31.82,1,202303,24,"7,400",0,1992,암사18길,202304~202504,신규,-,0,0
127.1298961,37.5507585,1,1964,1,10323,1074,1400,18630.89777,8983.711264,13583.80853,0,se,서울특별시 강동구 암사동,4**,암사역,220,장로회신학대학교,2303,12m미만,32,0,202310,6,"1,000",50,1983,암사길,202311~202511,신규,-,0,0
127.130834,37.5489676,1,1974,1,10423,1088,1400,18683.89871,8939.232811,13691.50619,0,se,서울특별시 강동구 암사동,4**,암사역,319,장로회신학대학교,2388,8m미만,32,0,202310,13,300,25,1993,상암로15길,-,-,-, , 
127.130834,37.5489676,1,1974,1,10423,1088,1400,18683.89871,8939.232811,13691.50619,0,se,서울특별시 강동구 암사동,4**,암사역,319,장로회신학대학교,2388,8m미만,32,0,202311,20,"1,000",45,1993,상암로15길,202311~202511,신규,-,0,0
127.1298961,37.5507585,1,1964,1,10323,1074,1400,18630.89777,8983.711264,13583.80853,0,se,서울특별시 강동구 암사동,4**,암사역,220,장로회신학대학교,2303,12m미만,32,0,202307,25,500,47,1988,암사길,202307~202507,신규,-,0,0
127.13465,37.5492287,1,2254,1,10740,1457,1400,19021.84867,9236.802378,14021.90685,0,se,서울특별시 강동구 암사동,4**,암사역,637,장로회신학대학교,2723,8m미만,32,1,202305,1,"13,000",0,1989,구천면로47가길,202306~202506,신규,-,0,0
127.13465,37.5492287,1,2254,1,10740,1457,1400,19021.84867,9236.802378,14021.90685,0,se,서울특별시 강동구 암사동,4**,암사역,637,장로회신학대학교,2723,8m미만,32,1,202305,1,"13,000",0,1989,구천면로47가길,202306~202506,신규,-,0,0
127.1339279,37.5477101,3,2653,1,10500,523,1550,18935.83861,9092.379133,13981.62496,0,se,서울특별시 강동구 암사동,4**,암사역,626,장로회신학대학교,2671,8m미만,32,1,202308,12,"12,000",0,1994,상암로23길,202309~202509,신규,-,0,0
127.1334651,37.5545646,2,3396,0,10761,582,2500,19010.17684,9486.393059,13853.06446,0,se,서울특별시 강동구 암사동,4**,암사역,718,장로회신학대학교,2664,8m미만,32.04,0,202301,17,"12,000",20,1989,고덕로18길,-,-,-, , 
127.1337361,37.5528866,2,3697,0,11438,794,2500,19002.93334,9397.132803,13894.64377,0,se,서울특별시 강동구 암사동,4**,암사역,627,장로회신학대학교,2660,8m미만,32.13,1,202306,19,"8,000",0,1990,고덕로20다길,202307~202507,신규,-,0,0
127.1301742,37.5515538,1,1984,1,10384,1098,1400,18668.73926,9054.885336,13597.77727,0,se,서울특별시 강동구 암사동,4**,암사역,281,장로회신학대학교,2332,8m미만,32.6,1,202310,27,"8,000",0,1988,암사1가길,202312~202512,신규,-,0,0
127.1340761,37.5540985,2,3619,0,11348,702,2500,19054.64636,9499.679426,13911.50714,0,se,서울특별시 강동구 암사동,4**,암사역,726,장로회신학대학교,2708,8m미만,32.8,0,202310,5,"4,000",30,1988,고덕로20가길,-,-,-, , 
127.1337361,37.5528866,2,3697,0,11438,794,2500,19002.93334,9397.132803,13894.64377,0,se,서울특별시 강동구 암사동,4**,암사역,627,장로회신학대학교,2660,8m미만,32.8,0,202307,11,"9,500",15,1992,고덕로20다길,202308~202507,-,-, , 
127.1345126,37.5544127,2,3596,0,11302,670,2500,19098.53105,9551.359157,13946.75593,0,se,서울특별시 강동구 암사동,4**,암사역,778,장로회신학대학교,2752,8m미만,32.8,0,202309,19,200,20,1985,고덕로20길,-,-,-, , 
127.1337361,37.5528866,2,3697,0,11438,794,2500,19002.93334,9397.132803,13894.64377,0,se,서울특별시 강동구 암사동,4**,암사역,627,장로회신학대학교,2660,8m미만,32.8,1,202307,11,"9,500",0,1992,고덕로20다길,202308~202508,갱신,-,"8,500",0
127.1337361,37.5528866,2,3697,0,11438,794,2500,19002.93334,9397.132803,13894.64377,0,se,서울특별시 강동구 암사동,4**,암사역,627,장로회신학대학교,2660,8m미만,32.85,0,202310,11,500,30,1988,고덕로20다길,-,-,-, , 
127.6947382,34.7836696,6,11052,4,358579,839,93100,312052.5383,307433.705,315354.4252,0,se,서울특별시 강동구 암사동,4**,녹동역,78194,서울대학교,305122,8m미만,32.95,1,202304,28,"11,000",0,1990,상암로,202305~202505,신규,-,0,0
127.6947382,34.7836696,6,11052,4,358579,839,93100,312052.5383,307433.705,315354.4252,0,se,서울특별시 강동구 암사동,4**,녹동역,78194,서울대학교,305122,8m미만,32.95,1,202304,28,"11,000",0,1990,상암로,202305~202505,신규,-,0,0
127.1266552,37.5491172,1,1813,1,10242,902,1400,18320.74028,8644.709443,13323.41849,0,se,서울특별시 강동구 암사동,5**,암사역,137,장로회신학대학교,2018,8m미만,33,0,202302,7,"1,000",40,1986,올림픽로93길,202302~202502,신규,-,0,0
127.1375199,37.5503435,3,2637,1,10712,355,1550,19290.41186,9517.023345,14258.14114,0,se,서울특별시 강동구 암사동,4**,명일역,588,장로회신학대학교,2975,8m미만,33,0,202308,8,500,36,1987,구천면로57길,202308~202508,신규,-,0,0
127.1268018,37.5501668,1,1736,1,10168,797,1400,18350.69116,8723.094866,13320.74522,0,se,서울특별시 강동구 암사동,5**,암사역,65,장로회신학대학교,2028,8m미만,33,0,202302,13,500,45,1988,상암로6길,202302~202502,신규,-,0,0
127.6947382,34.7836696,6,11052,4,358579,839,93100,312052.5383,307433.705,315354.4252,0,se,서울특별시 강동구 암사동,4**,녹동역,78194,서울대학교,305122,8m미만,33,0,202308,16,"2,000",60,,상암로,202309~202509,신규,-,0,0
127.1298961,37.5507585,1,1964,1,10323,1074,1400,18630.89777,8983.711264,13583.80853,0,se,서울특별시 강동구 암사동,4**,암사역,220,장로회신학대학교,2303,12m미만,33,0,202307,18,"2,000",45,1990,암사길,202309~202508,신규,-,0,0
127.1298961,37.5507585,1,1964,1,10323,1074,1400,18630.89777,8983.711264,13583.80853,0,se,서울특별시 강동구 암사동,4**,암사역,220,장로회신학대학교,2303,8m미만,33,0,202301,18,"10,000",40,2018,암사길,202302~202502,신규,-,0,0
