경도,위도,최근접 지하철,역과 거리(m),시군구,번지,본번,부번,전월세구분,면적(제곱m),계약월,계약일,보증금(만원),월세(만원),총비용,층,건축년도,도로명,계약기간(개월),계약구분,갱신요구권 사용,종전계약 보증금 (만원),종전계약 월세 (만원)
127.0533005,37.5823837,청량리역,463,서울특별시 동대문구 전농동 124-36,124,36,더하이브,전세,29.32,202305,3,22000,0,22000,3,2022,서울시립대로28가길 7,-,-,-, , 
127.0533005,37.5823837,청량리역,463,서울특별시 동대문구 전농동 124-36,124,36,더하이브,전세,29.32,202306,15,23000,0,23000,2,2022,서울시립대로28가길 7,-,신규,-,0,0
127.0533005,37.5823837,청량리역,463,서울특별시 동대문구 전농동 124-36,124,36,더하이브,전세,29.97,202307,18,25000,0,25000,4,2022,서울시립대로28가길 7,-,신규,-,0,0
127.0533005,37.5823837,청량리역,463,서울특별시 동대문구 전농동 124-36,124,36,더하이브,전세,29.32,202308,23,25000,0,25000,6,2022,서울시립대로28가길 7,-,신규,-,0,0
127.0533005,37.5823837,청량리역,463,서울특별시 동대문구 전농동 124-36,124,36,더하이브,전세,29.32,202310,20,25000,0,25000,4,2022,서울시립대로28가길 7,-,신규,-,0,0
127.0489683,37.5828026,청량리역,235,서울특별시 동대문구 전농동 597-11,597,11,듀오196,월세,17.35,202212,19,3000,45,4080,14,2015,왕산로 244,24,신규,-,0,0
127.0489683,37.5828026,청량리역,235,서울특별시 동대문구 전농동 597-11,597,11,듀오196,월세,17.35,202212,26,1000,58,1696,15,2015,왕산로 244,12,갱신,사용,"1,000",55
127.0489683,37.5828026,청량리역,235,서울특별시 동대문구 전농동 597-11,597,11,듀오196,월세,18.55,202212,29,1000,68,1816,15,2015,왕산로 244,12,신규,-,0,0
127.0489683,37.5828026,청량리역,235,서울특별시 동대문구 전농동 597-11,597,11,듀오196,월세,18.55,202301,31,500,63,1193,14,2015,왕산로 244,11,신규,-,0,0
127.0489683,37.5828026,청량리역,235,서울특별시 동대문구 전농동 597-11,597,11,듀오196,월세,31.96,202302,3,5000,80,6920,14,2015,왕산로 244,24,신규,-,0,0
127.0489683,37.5828026,청량리역,235,서울특별시 동대문구 전농동 597-11,597,11,듀오196,월세,17.35,202305,25,5000,50,6200,13,2015,왕산로 244,24,신규,-,0,0
127.0489683,37.5828026,청량리역,235,서울특별시 동대문구 전농동 597-11,597,11,듀오196,월세,17.35,202306,26,1000,65,1715,13,2015,왕산로 244,11,신규,-,0,0
127.0489683,37.5828026,청량리역,235,서울특별시 동대문구 전농동 597-11,597,11,듀오196,월세,17.35,202308,7,1000,63,1756,15,2015,왕산로 244,12,신규,-,0,0
127.0674496,37.5794036,회기역,1420,서울특별시 동대문구 전농동 2-113,2,113,드림빌,전세,50.16,202306,7,25000,0,25000,3,2010,사가정로21길 15,-,갱신,-,"25,000",0
127.0508585,37.5783077,청량리역,339,서울특별시 동대문구 전농동 558-151,558,151,드림하우스Ⅱ,전세,12.04,202302,5,9000,0,9000,2,2012,서울시립대로12길 20,-,신규,-,0,0
127.0508585,37.5783077,청량리역,339,서울특별시 동대문구 전농동 558-151,558,151,드림하우스Ⅱ,전세,12.08,202305,30,9000,0,9000,4,2012,서울시립대로12길 20,-,-,-, , 
127.0504678,37.5782741,청량리역,322,서울특별시 동대문구 전농동 530-9,530,9,디오빌리지,월세,26.255,202305,10,3000,95,5280,3,2023,답십리로23길 70-4,24,신규,-,0,0
127.0504678,37.5782741,청량리역,322,서울특별시 동대문구 전농동 530-9,530,9,디오빌리지,전세,25.72,202307,8,20000,0,20000,3,2023,답십리로23길 70-4,-,-,-, , 
127.0504678,37.5782741,청량리역,322,서울특별시 동대문구 전농동 530-9,530,9,디오빌리지,전세,25.72,202307,8,20000,0,20000,3,2023,답십리로23길 70-4,-,신규,-,0,0
127.0472139,37.5775245,청량리역,372,서울특별시 동대문구 전농동 679,679,0,럭키연립차동,전세,56.21,202306,2,26000,0,26000,3,1981,답십리로15길 26,-,-,-, , 
127.0472139,37.5775245,청량리역,372,서울특별시 동대문구 전농동 679,679,0,럭키연립차동,전세,56.21,202306,2,26000,0,26000,3,1981,답십리로15길 26,-,갱신,-,"25,000",0
127.0514239,37.5804041,청량리역,261,서울특별시 동대문구 전농동 583-2,583,2,레알현대,전세,19.14,202301,5,9240,0,9240,3,2013,서울시립대로 112-1,-,갱신,사용,"8,800",0
127.0514239,37.5804041,청량리역,261,서울특별시 동대문구 전농동 583-2,583,2,레알현대,월세,20.68,202306,27,10500,9,10716,4,2013,서울시립대로 112-1,24,-,-, , 
127.0514239,37.5804041,청량리역,261,서울특별시 동대문구 전농동 583-2,583,2,레알현대,월세,18.74,202306,30,8900,12,9188,6,2013,서울시립대로 112-1,24,갱신,-,"8,900",9
127.0514239,37.5804041,청량리역,261,서울특별시 동대문구 전농동 583-2,583,2,레알현대,월세,15.29,202307,17,6400,14,6736,5,2013,서울시립대로 112-1,24,신규,-,0,0
127.0514239,37.5804041,청량리역,261,서울특별시 동대문구 전농동 583-2,583,2,레알현대,전세,19.14,202308,16,9240,0,9240,3,2013,서울시립대로 112-1,-,-,-, , 
127.0485284,37.5752064,신답역,610,서울특별시 동대문구 전농동 648-64,648,64,로얄팰리스,전세,28.62,202211,17,25600,0,25600,2,2018,답십리로26길 26,-,갱신,-,"24,600",0
127.0485284,37.5752064,신답역,610,서울특별시 동대문구 전농동 648-64,648,64,로얄팰리스,전세,28.62,202211,17,25600,0,25600,2,2018,답십리로26길 26,-,-,-, , 
127.0485284,37.5752064,신답역,610,서울특별시 동대문구 전농동 648-64,648,64,로얄팰리스,전세,26.58,202212,5,25350,0,25350,3,2018,답십리로26길 26,-,-,-, , 
127.0485284,37.5752064,신답역,610,서울특별시 동대문구 전농동 648-64,648,64,로얄팰리스,전세,55.59,202302,7,31000,0,31000,2,2018,답십리로26길 26,-,신규,-,0,0
127.0485284,37.5752064,신답역,610,서울특별시 동대문구 전농동 648-64,648,64,로얄팰리스,전세,26.58,202302,20,24500,0,24500,4,2018,답십리로26길 26,-,갱신,-,"24,000",0
127.0485284,37.5752064,신답역,610,서울특별시 동대문구 전농동 648-64,648,64,로얄팰리스,전세,19.4,202302,25,23000,0,23000,5,2018,답십리로26길 26,-,-,-, , 
127.0485284,37.5752064,신답역,610,서울특별시 동대문구 전농동 648-64,648,64,로얄팰리스,전세,28.62,202303,21,25000,0,25000,2,2018,답십리로26길 26,-,신규,-,0,0
127.0485284,37.5752064,신답역,610,서울특별시 동대문구 전농동 648-64,648,64,로얄팰리스,전세,26.58,202304,24,24200,0,24200,2,2018,답십리로26길 26,-,신규,-,0,0
127.0485284,37.5752064,신답역,610,서울특별시 동대문구 전농동 648-64,648,64,로얄팰리스,전세,55.59,202307,4,31500,0,31500,2,2018,답십리로26길 26,-,신규,-,0,0
127.0485284,37.5752064,신답역,610,서울특별시 동대문구 전농동 648-64,648,64,로얄팰리스,전세,28.62,202307,26,25000,0,25000,4,2018,답십리로26길 26,-,신규,-,0,0
127.0514085,37.5822989,청량리역,311,서울특별시 동대문구 전농동 127-48,127,48,로얄팰리스101동,월세,28.63,202303,10,10000,60,11380,5,2020,서울시립대로23길 19,23,신규,-,0,0
127.0514085,37.5822989,청량리역,311,서울특별시 동대문구 전농동 127-48,127,48,로얄팰리스101동,전세,29.76,202306,29,24500,0,24500,4,2020,서울시립대로23길 19,-,신규,-,0,0
127.0514085,37.5822989,청량리역,311,서울특별시 동대문구 전농동 127-48,127,48,로얄팰리스101동,전세,29.76,202306,29,24500,0,24500,4,2020,서울시립대로23길 19,-,신규,-,0,0
127.051568,37.5822874,청량리역,322,서울특별시 동대문구 전농동 127-47,127,47,로얄팰리스102동,전세,29.27,202211,10,24000,0,24000,3,2020,서울시립대로23길 17,-,신규,-,0,0
127.051568,37.5822874,청량리역,322,서울특별시 동대문구 전농동 127-47,127,47,로얄팰리스102동,전세,29.46,202211,11,27500,0,27500,5,2020,서울시립대로23길 17,-,-,-, , 
127.051568,37.5822874,청량리역,322,서울특별시 동대문구 전농동 127-47,127,47,로얄팰리스102동,전세,29.27,202302,7,25000,0,25000,5,2020,서울시립대로23길 17,-,-,-, , 
127.051568,37.5822874,청량리역,322,서울특별시 동대문구 전농동 127-47,127,47,로얄팰리스102동,전세,29.27,202302,25,25000,0,25000,2,2020,서울시립대로23길 17,-,신규,-,0,0
127.051568,37.5822874,청량리역,322,서울특별시 동대문구 전농동 127-47,127,47,로얄팰리스102동,전세,29.46,202308,23,23000,0,23000,2,2020,서울시립대로23길 17,-,신규,-,0,0
127.0517238,37.5822776,청량리역,333,서울특별시 동대문구 전농동 127-46,127,46,로얄펠리스103동,전세,29.97,202304,18,25000,0,25000,2,2020,서울시립대로23길 15,-,신규,-,0,0
127.0517238,37.5822776,청량리역,333,서울특별시 동대문구 전농동 127-46,127,46,로얄펠리스103동,월세,48,202305,5,30000,10,30240,3,2020,서울시립대로23길 15,24,신규,-,0,0
127.0530697,37.5791873,청량리역,438,서울특별시 동대문구 전농동 259-3,259,3,리우펠리체13차,전세,29.86,202304,7,20000,0,20000,2,2016,서울시립대로16길 42,-,신규,-,0,0
127.0530697,37.5791873,청량리역,438,서울특별시 동대문구 전농동 259-3,259,3,리우펠리체13차,전세,29.18,202307,8,18000,0,18000,2,2016,서울시립대로16길 42,-,신규,-,0,0
127.0466296,37.5743741,신답역,505,서울특별시 동대문구 전농동 647-65,647,65,마이바움전농,월세,18.9,202310,16,500,45,1040,3,2013,서울시립대로 34,12,신규,-,0,0
127.052266,37.5845226,청량리역,538,서울특별시 동대문구 전농동 103-131,103,131,멘토하우스가동,전세,50.27,202306,28,28000,0,28000,3,2016,전농로37길 13-8,-,갱신,-,"35,000",0
127.0521045,37.5845209,청량리역,529,서울특별시 동대문구 전농동 103-132,103,132,멘토하우스나동,전세,29.38,202211,16,20000,0,20000,2,2016,전농로37길 13-6,-,신규,-,0,0
127.0521045,37.5845209,청량리역,529,서울특별시 동대문구 전농동 103-132,103,132,멘토하우스나동,전세,29.38,202305,25,21000,0,21000,5,2016,전농로37길 13-6,-,신규,-,0,0
127.0521045,37.5845209,청량리역,529,서울특별시 동대문구 전농동 103-132,103,132,멘토하우스나동,월세,29.38,202306,6,3000,80,4920,3,2016,전농로37길 13-6,24,신규,-,0,0
127.0531917,37.5858337,회기역,612,서울특별시 동대문구 전농동 103-49,103,49,명가뷰,전세,38.73,202303,12,25000,0,25000,2,2018,전농로38가길 15-3,-,신규,-,0,0
127.0531917,37.5858337,회기역,612,서울특별시 동대문구 전농동 103-49,103,49,명가뷰,전세,38.73,202303,12,25000,0,25000,2,2018,전농로38가길 15-3,-,-,-, , 
127.0531917,37.5858337,회기역,612,서울특별시 동대문구 전농동 103-49,103,49,명가뷰,전세,38.73,202308,4,28500,0,28500,4,2018,전농로38가길 15-3,-,-,-, , 
127.0471596,37.5735354,신답역,411,서울특별시 동대문구 전농동 646-6,646,6,명품파크빌,전세,29.28,202303,24,8900,0,8900,5,2008,서울시립대로2길 22-3,-,-,-, , 
127.0471596,37.5735354,신답역,411,서울특별시 동대문구 전농동 646-6,646,6,명품파크빌,전세,40.23,202310,27,26000,0,26000,4,2008,서울시립대로2길 22-3,-,갱신,-,"25,000",0
127.0518129,37.5801224,청량리역,300,서울특별시 동대문구 전농동 212-19,212,19,모두가,월세,29.75,202212,8,15000,35,15840,4,2017,서울시립대로16길 11,24,신규,-,0,0
127.0666111,37.5788326,회기역,1431,서울특별시 동대문구 전농동 3-3,3,3,배봉아트빌라,월세,43.42,202303,23,3000,55,4320,-1,1992,사가정로 193-6,24,신규,-,0,0
127.0515509,37.5813258,청량리역,278,서울특별시 동대문구 전농동 127-72,127,72,베스트빌1동,월세,65.05,202306,3,7000,70,8680,4,2002,서울시립대로 123-3,24,신규,-,0,0
127.0515509,37.5813258,청량리역,278,서울특별시 동대문구 전농동 127-72,127,72,베스트빌1동,월세,65.05,202306,3,7000,70,8680,4,2002,서울시립대로 123-3,24,-,-, , 
127.0514192,37.5813326,청량리역,267,서울특별시 동대문구 전농동 127-73,127,73,베스트빌2동,전세,70.74,202306,7,29000,0,29000,3,2002,서울시립대로 123-5,-,갱신,-,"26,000",0
127.0512883,37.5813404,청량리역,256,서울특별시 동대문구 전농동 127-61,127,61,베스트빌3동,전세,57.9,202306,8,23650,0,23650,4,2002,전농로37길 89,-,갱신,-,"24,150",0
127.0516186,37.583767,청량리역,436,서울특별시 동대문구 전농동 103-231,103,231,봄봄하이츠,전세,29.94,202211,22,17850,0,17850,5,2018,전농로37길 33-4,-,갱신,-,"17,850",0
127.0516186,37.583767,청량리역,436,서울특별시 동대문구 전농동 103-231,103,231,봄봄하이츠,전세,29.94,202211,24,17535,0,17535,2,2018,전농로37길 33-4,-,갱신,사용,"16,700",0
127.0516186,37.583767,청량리역,436,서울특별시 동대문구 전농동 103-231,103,231,봄봄하이츠,전세,25.42,202212,10,17600,0,17600,2,2018,전농로37길 33-4,-,-,-, , 
127.0516186,37.583767,청량리역,436,서울특별시 동대문구 전농동 103-231,103,231,봄봄하이츠,전세,29.94,202303,2,19500,0,19500,2,2018,전농로37길 33-4,-,신규,-,0,0
127.054312,37.5855166,회기역,576,서울특별시 동대문구 전농동 103-34,103,34,삼경빌라,전세,50.677,202211,18,15000,0,15000,5,1993,전농로38가길 34,-,신규,-,0,0
127.0545979,37.5784335,청량리역,595,서울특별시 동대문구 전농동 269-5,269,5,삼경빌라(269-5),전세,86.92,202302,14,38000,0,38000,5,2002,서울시립대로16길 74,-,-,-, , 
127.0545979,37.5784335,청량리역,595,서울특별시 동대문구 전농동 269-5,269,5,삼경빌라(269-5),전세,86.92,202303,23,38000,0,38000,5,2002,서울시립대로16길 74,-,-,-, , 
127.0545979,37.5784335,청량리역,595,서울특별시 동대문구 전농동 269-5,269,5,삼경빌라(269-5),전세,86.92,202303,23,25000,0,25000,5,2002,서울시립대로16길 74,-,신규,-,0,0
127.0545979,37.5784335,청량리역,595,서울특별시 동대문구 전농동 269-5,269,5,삼경빌라(269-5),전세,48.53,202305,14,18900,0,18900,3,2002,서울시립대로16길 74,-,-,-, , 
127.0545979,37.5784335,청량리역,595,서울특별시 동대문구 전농동 269-5,269,5,삼경빌라(269-5),전세,48.53,202305,14,18900,0,18900,3,2002,서울시립대로16길 74,-,갱신,-,"18,900",0
127.0667645,37.5780345,회기역,1514,서울특별시 동대문구 전농동 4-154,4,154,삼성S클래스,전세,46.27,202211,12,30500,0,30500,5,2018,한천로33가길 23-2,-,갱신,사용,"29,500",0
127.0667645,37.5780345,회기역,1514,서울특별시 동대문구 전농동 4-154,4,154,삼성S클래스,전세,46.27,202211,12,30500,0,30500,5,2018,한천로33가길 23-2,-,-,-, , 
127.0667645,37.5780345,회기역,1514,서울특별시 동대문구 전농동 4-154,4,154,삼성S클래스,전세,29.78,202301,26,22000,0,22000,3,2018,한천로33가길 23-2,-,갱신,사용,"21,500",0
127.0667645,37.5780345,회기역,1514,서울특별시 동대문구 전농동 4-154,4,154,삼성S클래스,전세,28.74,202302,14,22000,0,22000,3,2018,한천로33가길 23-2,-,갱신,-,"21,500",0
127.0667645,37.5780345,회기역,1514,서울특별시 동대문구 전농동 4-154,4,154,삼성S클래스,전세,28.74,202303,9,20500,0,20500,2,2018,한천로33가길 23-2,-,-,-, , 
127.0667645,37.5780345,회기역,1514,서울특별시 동대문구 전농동 4-154,4,154,삼성S클래스,전세,42.08,202303,10,27500,0,27500,4,2018,한천로33가길 23-2,-,-,-, , 
127.0667645,37.5780345,회기역,1514,서울특별시 동대문구 전농동 4-154,4,154,삼성S클래스,전세,42.08,202303,10,27300,0,27300,4,2018,한천로33가길 23-2,-,갱신,-,"27,000",0
127.0667645,37.5780345,회기역,1514,서울특별시 동대문구 전농동 4-154,4,154,삼성S클래스,전세,29.78,202305,31,20000,0,20000,2,2018,한천로33가길 23-2,-,신규,-,0,0
127.0468862,37.5771655,청량리역,419,서울특별시 동대문구 전농동 679-4,679,4,삼익연립A~C,월세,48.17,202306,7,10000,5,10120,3,1980,답십리로15길 16,24,-,-, , 
127.0466524,37.5770394,청량리역,440,서울특별시 동대문구 전농동 679-5,679,5,삼익연립D,전세,50.68,202305,22,25000,0,25000,2,1980,답십리로17길 5,-,신규,-,0,0
127.0466524,37.5770394,청량리역,440,서울특별시 동대문구 전농동 679-5,679,5,삼익연립D,전세,50.68,202305,22,25000,0,25000,2,1980,답십리로17길 5,-,신규,-,0,0
127.0522017,37.5822407,청량리역,368,서울특별시 동대문구 전농동 127-42,127,42,상헌씨티빌,전세,51.02,202303,25,15000,0,15000,4,2002,서울시립대로21길 4,-,신규,-,0,0
127.0522017,37.5822407,청량리역,368,서울특별시 동대문구 전농동 127-42,127,42,상헌씨티빌,전세,49.98,202308,19,21000,0,21000,3,2002,서울시립대로21길 4,-,신규,-,0,0
127.0544595,37.5863748,회기역,493,서울특별시 동대문구 전농동 103-571,103,571,새울센스빌73차,전세,41.58,202303,16,21000,0,21000,5,2015,전농로38다길 25,-,갱신,-,"22,000",0
127.0534211,37.5818656,청량리역,453,서울특별시 동대문구 전농동 133-9,133,9,샤인빌,월세,55.83,202303,13,10000,60,11440,2,2020,서울시립대로28나길 1-3,24,신규,-,0,0
127.0534211,37.5818656,청량리역,453,서울특별시 동대문구 전농동 133-9,133,9,샤인빌,월세,59.78,202308,20,15000,120,17880,5,2020,서울시립대로28나길 1-3,24,갱신,사용,"45,000",0
127.0515419,37.5837087,청량리역,427,서울특별시 동대문구 전농동 103-233,103,233,샤인파크,전세,42.27,202211,21,27000,0,27000,2,2018,전농로37길 35,-,갱신,-,"22,000",0
127.0515419,37.5837087,청량리역,427,서울특별시 동대문구 전농동 103-233,103,233,샤인파크,전세,29.95,202212,27,22000,0,22000,2,2018,전농로37길 35,-,신규,-,0,0
127.0515419,37.5837087,청량리역,427,서울특별시 동대문구 전농동 103-233,103,233,샤인파크,전세,29.98,202302,3,22000,0,22000,2,2018,전농로37길 35,-,-,-, , 
127.0515419,37.5837087,청량리역,427,서울특별시 동대문구 전농동 103-233,103,233,샤인파크,월세,23.35,202304,6,2000,92,4208,6,2018,전농로37길 35,24,신규,-,0,0
127.0515419,37.5837087,청량리역,427,서울특별시 동대문구 전농동 103-233,103,233,샤인파크,월세,27.25,202306,30,3000,60,4440,6,2018,전농로37길 35,24,갱신,-,"14,700",0
127.0546498,37.5853659,회기역,574,서울특별시 동대문구 전농동 103-32,103,32,성원하우스,전세,54.17,202309,19,20948,0,20948,2,2015,전농로36길 37,-,갱신,-,"19,950",0
127.0670711,37.5803545,회기역,1315,서울특별시 동대문구 전농동 2-31,2,31,성지아트빌,전세,69.3,202308,30,20000,0,20000,5,2002,한천로43길 19,-,신규,-,0,0
127.0510214,37.5825313,청량리역,300,서울특별시 동대문구 전농동 128-72,128,72,세종빌리지2,전세,77.57,202302,17,28000,0,28000,3,2008,전농로37길 62-5,-,갱신,-,"27,000",0
127.0520661,37.5824902,청량리역,371,서울특별시 동대문구 전농동 127-35,127,35,세종캐슬(127-35),전세,56.05,202211,14,33000,0,33000,6,2016,서울시립대로23길 10,-,갱신,-,"37,000",0
127.0520661,37.5824902,청량리역,371,서울특별시 동대문구 전농동 127-35,127,35,세종캐슬(127-35),전세,56.05,202301,9,28000,0,28000,2,2016,서울시립대로23길 10,-,신규,-,0,0
127.052252,37.5829216,청량리역,412,서울특별시 동대문구 전농동 127-156,127,156,센트럴21,전세,29.43,202305,3,17000,0,17000,2,2019,전농로31길 23,-,신규,-,0,0
127.052252,37.5829216,청량리역,412,서울특별시 동대문구 전농동 127-156,127,156,센트럴21,전세,29.43,202306,16,18000,0,18000,5,2019,전농로31길 23,-,신규,-,0,0
127.0543949,37.5867771,회기역,463,서울특별시 동대문구 전농동 103-364,103,364,송원빌라,전세,88.52,202306,18,23000,0,23000,1,2004,전농로38길 51,-,신규,-,0,0
127.0534331,37.5846186,청량리역,614,서울특별시 동대문구 전농동 103-79,103,79,송원타워,전세,52.74,202304,11,27000,0,27000,4,2002,전농로34길 14-4,-,신규,-,0,0
127.0514301,37.5825382,청량리역,328,서울특별시 동대문구 전농동 127-39,127,39,스타벨리(StarValley),월세,29.9,202301,10,20000,5,20120,6,2018,전농로37길 63,24,갱신,-,"20,000",0
127.0514301,37.5825382,청량리역,328,서울특별시 동대문구 전농동 127-39,127,39,스타벨리(StarValley),전세,29.9,202302,10,22000,0,22000,2,2018,전농로37길 63,-,갱신,사용,"23,000",0
127.0514301,37.5825382,청량리역,328,서울특별시 동대문구 전농동 127-39,127,39,스타벨리(StarValley),전세,29.97,202308,15,21000,0,21000,6,2018,전농로37길 63,-,-,-, , 
127.0514301,37.5825382,청량리역,328,서울특별시 동대문구 전농동 127-39,127,39,스타벨리(StarValley),전세,29.97,202308,15,21000,0,21000,6,2018,전농로37길 63,-,-,-, , 
127.0514301,37.5825382,청량리역,328,서울특별시 동대문구 전농동 127-39,127,39,스타벨리(StarValley),전세,29.97,202308,15,21000,0,21000,6,2018,전농로37길 63,-,-,-, , 
127.0585724,37.5801375,청량리역,892,서울특별시 동대문구 전농동 60-129,60,129,스타팰리스,월세,20.91,202301,14,1000,50,1600,3,2013,사가정로13길 55,12,신규,-,0,0
127.0585724,37.5801375,청량리역,892,서울특별시 동대문구 전농동 60-129,60,129,스타팰리스,전세,17.16,202307,6,12500,0,12500,3,2013,사가정로13길 55,-,갱신,사용,"12,000",0
127.0545108,37.584199,청량리역,657,서울특별시 동대문구 전농동 152-127,152,127,스타팰리스(152-127),전세,43.28,202305,8,38000,0,38000,3,2020,서울시립대로29길 12,-,갱신,사용,"38,000",0
127.0545108,37.584199,청량리역,657,서울특별시 동대문구 전농동 152-127,152,127,스타팰리스(152-127),전세,33.1,202306,15,25000,0,25000,4,2020,서울시립대로29길 12,-,신규,-,0,0
127.0520596,37.580218,청량리역,319,서울특별시 동대문구 전농동 212-16,212,16,씨크릿가든,월세,15.96,202212,19,2000,50,2600,2,2011,답십리로23나길 4,12,신규,-,0,0
127.0520596,37.580218,청량리역,319,서울특별시 동대문구 전농동 212-16,212,16,씨크릿가든,월세,17.63,202301,14,1000,53,1636,2,2011,답십리로23나길 4,12,신규,-,0,0
127.0520596,37.580218,청량리역,319,서울특별시 동대문구 전농동 212-16,212,16,씨크릿가든,월세,16.74,202302,10,2000,55,2660,3,2011,답십리로23나길 4,12,신규,-,0,0
127.0520596,37.580218,청량리역,319,서울특별시 동대문구 전농동 212-16,212,16,씨크릿가든,월세,17.63,202309,1,1000,53,1954,2,2011,답십리로23나길 4,18,신규,-,0,0
127.050796,37.5833295,청량리역,354,서울특별시 동대문구 전농동 126-26,126,26,아티움전농,전세,27.98,202212,24,20000,0,20000,5,2019,전농로37나길 28,-,-,-, , 
127.050796,37.5833295,청량리역,354,서울특별시 동대문구 전농동 126-26,126,26,아티움전농,전세,21.68,202305,11,18000,0,18000,6,2019,전농로37나길 28,-,갱신,-,"18,000",0
127.050796,37.5833295,청량리역,354,서울특별시 동대문구 전농동 126-26,126,26,아티움전농,전세,43.15,202307,19,29800,0,29800,5,2019,전농로37나길 28,-,신규,-,0,0
127.050796,37.5833295,청량리역,354,서울특별시 동대문구 전농동 126-26,126,26,아티움전농,월세,22.93,202309,10,17000,10,17240,6,2019,전농로37나길 28,24,신규,-,0,0
127.050796,37.5833295,청량리역,354,서울특별시 동대문구 전농동 126-26,126,26,아티움전농,월세,22.93,202309,10,17000,10,17240,6,2019,전농로37나길 28,24,신규,-,0,0
127.050796,37.5833295,청량리역,354,서울특별시 동대문구 전농동 126-26,126,26,아티움전농,전세,43.15,202310,25,29400,0,29400,3,2019,전농로37나길 28,-,-,-, , 
127.0527999,37.581061,청량리역,382,서울특별시 동대문구 전농동 209-119,209,119,양지하이츠빌라,월세,43.46,202211,10,3000,80,4840,1,1995,답십리로23다길 5,23,신규,-,0,0
127.0520699,37.58597,청량리역,663,서울특별시 동대문구 전농동 601-2,601,2,에스앤제이프리미안,전세,15.04,202211,18,12000,0,12000,15,2017,왕산로 288,-,신규,-,0,0
127.0520699,37.58597,청량리역,663,서울특별시 동대문구 전농동 601-2,601,2,에스앤제이프리미안,월세,15.075,202212,1,500,55,1160,15,2017,왕산로 288,12,신규,-,0,0
127.0520699,37.58597,청량리역,663,서울특별시 동대문구 전농동 601-2,601,2,에스앤제이프리미안,전세,15.04,202305,22,11575,0,11575,15,2017,왕산로 288,-,갱신,-,"11,025",0
127.0520699,37.58597,청량리역,663,서울특별시 동대문구 전농동 601-2,601,2,에스앤제이프리미안,전세,15.04,202306,10,13000,0,13000,15,2017,왕산로 288,-,-,-, , 
127.0520699,37.58597,청량리역,663,서울특별시 동대문구 전농동 601-2,601,2,에스앤제이프리미안,월세,15.04,202309,13,12000,5,12120,15,2017,왕산로 288,24,-,-, , 
127.0520699,37.58597,청량리역,663,서울특별시 동대문구 전농동 601-2,601,2,에스앤제이프리미안,전세,15.04,202309,23,13000,0,13000,15,2017,왕산로 288,-,-,-, , 
127.0537409,37.5869532,회기역,492,서울특별시 동대문구 전농동 103-281,103,281,엘리시아빌,전세,37.33,202212,18,22000,0,22000,2,2019,전농로38라길 9,-,신규,-,0,0
127.0537409,37.5869532,회기역,492,서울특별시 동대문구 전농동 103-281,103,281,엘리시아빌,전세,37.33,202212,18,22000,0,22000,2,2019,전농로38라길 9,-,-,-, , 
127.0537409,37.5869532,회기역,492,서울특별시 동대문구 전농동 103-281,103,281,엘리시아빌,월세,41.23,202302,15,20000,20,20480,3,2019,전농로38라길 9,24,신규,-,0,0
127.0520928,37.5827439,청량리역,389,서울특별시 동대문구 전농동 127-102,127,102,예원캐슬,전세,53.06,202211,18,30000,0,30000,2,2019,서울시립대로25길 14,-,신규,-,0,0
127.0520928,37.5827439,청량리역,389,서울특별시 동대문구 전농동 127-102,127,102,예원캐슬,전세,51.63,202304,5,30000,0,30000,4,2019,서울시립대로25길 14,-,갱신,-,"29,000",0
127.0520928,37.5827439,청량리역,389,서울특별시 동대문구 전농동 127-102,127,102,예원캐슬,전세,53.06,202305,13,30400,0,30400,4,2019,서울시립대로25길 14,-,갱신,사용,"30,400",0
127.0520928,37.5827439,청량리역,389,서울특별시 동대문구 전농동 127-102,127,102,예원캐슬,전세,53.06,202307,22,29000,0,29000,6,2019,서울시립대로25길 14,-,신규,-,0,0
127.0520928,37.5827439,청량리역,389,서울특별시 동대문구 전농동 127-102,127,102,예원캐슬,전세,51.63,202308,5,30450,0,30450,5,2019,서울시립대로25길 14,-,갱신,-,"30,450",0
127.0520928,37.5827439,청량리역,389,서울특별시 동대문구 전농동 127-102,127,102,예원캐슬,전세,51.63,202308,5,30450,0,30450,5,2019,서울시립대로25길 14,-,갱신,-,"30,450",0
127.0542908,37.5846455,회기역,659,서울특별시 동대문구 전농동 152-55,152,55,오즈빌,월세,16.21,202303,28,2000,45,2405,3,2013,전농로34길 26,9,신규,-,0,0
127.052219,37.5824768,청량리역,382,서울특별시 동대문구 전농동 127-34,127,34,오크밸리,월세,29.55,202211,7,8000,30,8720,4,2018,서울시립대로25길 9,24,신규,-,0,0
127.052219,37.5824768,청량리역,382,서울특별시 동대문구 전농동 127-34,127,34,오크밸리,월세,29.55,202302,4,5000,70,5840,6,2018,서울시립대로25길 9,12,신규,-,0,0
127.052219,37.5824768,청량리역,382,서울특별시 동대문구 전농동 127-34,127,34,오크밸리,전세,29.55,202303,3,20000,0,20000,5,2018,서울시립대로25길 9,-,신규,-,0,0
127.052219,37.5824768,청량리역,382,서울특별시 동대문구 전농동 127-34,127,34,오크밸리,월세,29.89,202307,28,2000,100,4400,3,2018,서울시립대로25길 9,24,신규,-,0,0
