long,lat,cbd_m,gbd_m,ybd_m,north_hangang,district,address,jibun,station,station_m,univ,univ_m,road_m,scale,junse,month,date,guarantee,dong,rent_month,build,new_address,term,contract1,contract2,contract3...26,contract3...27,build_age,station_km,univ_km,cbd_km,gbd_km,ybd_km,scaled_guarantee,predicted,residuals,under_rated
127.0683244,37.5398653,13074.4642,4404.171053,8534.242555,1,ne,서울특별시 광진구 자양동,*,건대입구역,98,건국대학교,899,8m미만,25,1,202306,30,15000,자양동,0,1988,아차산로32길,202306~202506,갱신,-,14000,0,35,0.098,0.899,13.0744642,4.404171053,8.534242555,600,8721.962426,6278.037574,0
127.0658629,37.5354601,12806.13409,3869.237353,8509.356427,1,ne,서울특별시 광진구 자양동,5*,뚝섬유원지역,441,건국대학교,1267,8m미만,26,1,202302,16,6500,자양동,0,1988,뚝섬로30가길,202303~202503,신규,-,0,0,35,0.441,1.267,12.80613409,3.869237353,8.509356427,250,8634.749679,-2134.749679,1
127.0754628,37.5306348,13617.54257,3884.398913,9501.339934,1,ne,서울특별시 광진구 자양동,5**,뚝섬유원지역,775,건국대학교,1179,8m미만,27.72,1,202307,4,10500,자양동,0,1990,자양번영로2길,202308~202508,갱신,사용,10000,0,33,0.775,1.179,13.61754257,3.884398913,9.501339934,378.7878788,8972.431226,1527.568774,0
127.080779,37.5368442,14132.92716,4714.396255,9683.885181,1,ne,서울특별시 광진구 자양동,2**,구의역,478,건국대학교,507,8m미만,28,1,202301,17,13000,자양동,0,1987,아차산로44길,202302~202502,신규,-,0,0,36,0.478,0.507,14.13292716,4.714396255,9.683885181,464.2857143,8957.976346,4042.023654,0
127.0792364,37.5372707,14001.58455,4666.281352,9539.563882,1,ne,서울특별시 광진구 자양동,2**,구의역,613,건국대학교,420,8m미만,28.2,1,202309,15,9000,자양동,0,1987,아차산로42길,202310~202510,신규,-,0,0,36,0.613,0.42,14.00158455,4.666281352,9.539563882,319.1489362,8883.153931,116.846069,0
127.0659038,37.5362669,12817.96766,3951.664096,8477.9351,1,ne,서울특별시 광진구 자양동,5**,뚝섬유원지역,529,건국대학교,1222,8m미만,30,1,202306,2,9000,자양동,0,1993,뚝섬로27길,202306~202506,신규,-,0,0,30,0.529,1.222,12.81796766,3.951664096,8.4779351,300,10085.58491,-1085.584909,1
127.0790512,37.5304076,13933.36588,4079.592345,9801.767817,1,ne,서울특별시 광진구 자양동,6**,구의역,979,건국대학교,1177,8m미만,30,1,202303,7,7000,자양동,0,1995,뚝섬로52다길,202303~202503,신규,-,0,0,28,0.979,1.177,13.93336588,4.079592345,9.801767817,233.3333333,9918.511463,-2918.511463,1
127.0790512,37.5304076,13933.36588,4079.592345,9801.767817,1,ne,서울특별시 광진구 자양동,6**,구의역,979,건국대학교,1177,8m미만,30,1,202309,23,18000,자양동,0,1992,뚝섬로52다길,-,-,-,,,31,0.979,1.177,13.93336588,4.079592345,9.801767817,600,9556.463214,8443.536786,0
127.0637354,37.5381082,12648.63818,4063.489989,8223.372238,1,ne,서울특별시 광진구 자양동,8**,건대입구역,546,건국대학교,1335,8m미만,31.07,1,202307,24,10000,자양동,0,1989,동일로10나길,202309~202509,신규,-,0,0,34,0.546,1.335,12.64863818,4.063489989,8.223372238,321.8538783,9833.142283,166.857717,0
127.062224,37.5361147,12492.6171,3808.92764,8185.256237,1,ne,서울특별시 광진구 자양동,1**,뚝섬유원지역,647,건국대학교,1529,8m미만,32,1,202310,5,7000,자양동,0,1988,동일로4가길,202310~202405,신규,-,0,0,35,0.647,1.529,12.4926171,3.80892764,8.185256237,218.75,9832.397717,-2832.397717,1
127.0637354,37.5381082,12648.63818,4063.489989,8223.372238,1,ne,서울특별시 광진구 자양동,8**,건대입구역,546,건국대학교,1335,8m미만,34.5,1,202307,4,14500,자양동,0,1991,동일로10나길,202308~202508,갱신,-,12000,0,32,0.546,1.335,12.64863818,4.063489989,8.223372238,420.2898551,10869.08018,3630.919818,0
127.0783988,37.532086,13884.65985,4176.524498,9675.824612,1,ne,서울특별시 광진구 자양동,6**,구의역,888,건국대학교,989,8m미만,35,1,202303,4,20000,자양동,0,1995,뚝섬로50길,202303~202503,신규,-,0,0,28,0.888,0.989,13.88465985,4.176524498,9.675824612,571.4285714,11163.07237,8836.927627,0
127.0759978,37.535553,13699.46752,4341.611419,9336.098487,1,ne,서울특별시 광진구 자양동,2**,건대입구역,806,건국대학교,640,8m미만,35.38,1,202303,15,24000,자양동,0,2018,자양번영로7길,202303~202503,신규,-,0,0,5,0.806,0.64,13.69946752,4.341611419,9.336098487,678.3493499,14107.9301,9892.069902,0
127.0653199,37.5409576,12826.94144,4409.07788,8243.502103,1,ne,서울특별시 광진구 자양동,1*,건대입구역,349,건국대학교,1156,8m미만,35.5,1,202307,7,24500,자양동,0,1988,아차산로24길,202307~202508,신규,-,0,0,35,0.349,1.156,12.82694144,4.40907788,8.243502103,690.1408451,10921.21787,13578.78213,0
127.0837924,37.5348778,14380.34968,4727.667551,10007.93487,1,ne,서울특별시 광진구 자양동,6**,구의역,329,건국대학교,830,8m미만,35.52,1,202303,22,21000,자양동,0,2016,자양로11길,202308~202408,갱신,-,21000,0,7,0.329,0.83,14.38034968,4.727667551,10.00793487,591.2162162,14329.27252,6670.727475,0
127.0754628,37.5306348,13617.54257,3884.398913,9501.339934,1,ne,서울특별시 광진구 자양동,5**,뚝섬유원지역,775,건국대학교,1179,8m미만,35.7,1,202303,8,11500,자양동,0,1992,자양번영로2길,202303~202503,-,-,,,31,0.775,1.179,13.61754257,3.884398913,9.501339934,322.1288515,11062.39374,437.6062623,0
127.060436,37.5351242,12325.06802,3651.584986,8085.924602,1,ne,서울특별시 광진구 자양동,2**,뚝섬유원지역,686,건국대학교,1716,12m미만,36,1,202305,1,13000,자양동,0,1993,동일로2길,202305~202505,신규,-,0,0,30,0.686,1.716,12.32506802,3.651584986,8.085924602,361.1111111,11323.44808,1676.551925,0
127.0750487,37.5322933,13590.30508,4003.175313,9394.05135,1,ne,서울특별시 광진구 자양동,5**,뚝섬유원지역,736,건국대학교,1010,8m미만,36.7,1,202302,22,21000,자양동,0,2017,자양번영로5길,202304~202504,신규,-,0,0,6,0.736,1.01,13.59030508,4.003175313,9.39405135,572.2070845,14349.75708,6650.242923,0
127.0795994,37.5362513,14023.23238,4597.501131,9607.59758,1,ne,서울특별시 광진구 자양동,2**,구의역,590,건국대학교,537,8m미만,36.82,1,202302,13,23000,자양동,0,2020,아차산로44가길,202303~202503,신규,-,0,0,3,0.59,0.537,14.02323238,4.597501131,9.60759758,624.6605106,14881.26462,8118.73538,0
127.0792777,37.5309342,13955.88193,4135.546245,9797.052033,1,ne,서울특별시 광진구 자양동,6**,구의역,921,건국대학교,1119,8m미만,37,1,202306,15,9920,자양동,0,1995,뚝섬로52나길,202306~202506,신규,-,0,0,28,0.921,1.119,13.95588193,4.135546245,9.797052033,268.1081081,11593.92762,-1673.927621,1
127.0750487,37.5322933,13590.30508,4003.175313,9394.05135,1,ne,서울특별시 광진구 자양동,5**,뚝섬유원지역,736,건국대학교,1010,8m미만,37,1,202302,18,15000,자양동,0,2017,자양번영로5길,202304~202504,신규,-,0,0,6,0.736,1.01,13.59030508,4.003175313,9.39405135,405.4054054,14419.25321,580.7467948,0
127.0793767,37.531797,13969.26517,4211.136339,9767.949441,1,ne,서울특별시 광진구 자양동,6**,구의역,846,건국대학교,1025,25m미만,38,1,202302,3,14700,자양동,0,1994,뚝섬로52길,202303~202503,신규,-,0,0,29,0.846,1.025,13.96926517,4.211136339,9.767949441,386.8421053,11774.87546,2925.124545,0
127.081395,37.5367086,14185.79092,4737.650545,9740.248603,1,ne,서울특별시 광진구 자양동,2**,구의역,425,건국대학교,545,8m미만,38.6,1,202311,23,10000,자양동,0,1995,아차산로46길,202311~202511,갱신,-,10000,0,28,0.425,0.545,14.18579092,4.737650545,9.740248603,259.0673575,12426.45994,-2426.459941,1
127.0833603,37.5359811,14351.8869,4791.262409,9930.859232,1,ne,서울특별시 광진구 자양동,6**,구의역,281,건국대학교,709,8m미만,38.73,1,202301,26,9000,자양동,0,1995,자양로15길,202303~202503,신규,-,0,0,28,0.281,0.709,14.3518869,4.791262409,9.930859232,232.3780015,12584.4696,-3584.469596,1
127.0787175,37.5297493,13901.08746,4006.746249,9804.122094,1,ne,서울특별시 광진구 자양동,6**,구의역,1054,건국대학교,1249,8m미만,39,1,202305,10,12000,자양동,0,1993,뚝섬로52라길,-,-,-,,,30,1.054,1.249,13.90108746,4.006746249,9.804122094,307.6923077,11692.46561,307.534394,0
127.0792364,37.5372707,14001.58455,4666.281352,9539.563882,1,ne,서울특별시 광진구 자양동,2**,구의역,613,건국대학교,420,8m미만,39.06,1,202307,1,10000,자양동,0,1994,아차산로42길,202308~202508,신규,-,0,0,29,0.613,0.42,14.00158455,4.666281352,9.539563882,256.016385,12243.69302,-2243.693022,1
127.0833603,37.5359811,14351.8869,4791.262409,9930.859232,1,ne,서울특별시 광진구 자양동,6**,구의역,281,건국대학교,709,12m미만,39.67,1,202303,7,15000,자양동,0,1990,자양로15길,-,갱신,-,15000,0,33,0.281,0.709,14.3518869,4.791262409,9.930859232,378.1194858,12198.81038,2801.189617,0
127.0768391,37.5362893,13780.58404,4451.51544,9376.959416,1,ne,서울특별시 광진구 자양동,8**,건대입구역,814,건국대학교,540,8m미만,39.99,1,202308,1,27000,자양동,0,2021,자양번영로10길,202309~202509,신규,-,0,0,2,0.814,0.54,13.78058404,4.45151544,9.376959416,675.1687922,15532.50158,11467.49842,0
127.0647477,37.5361138,12714.63529,3893.769874,8390.266584,1,ne,서울특별시 광진구 자양동,4*,뚝섬유원지역,537,건국대학교,1322,8m미만,40,1,202311,9,10000,자양동,0,1987,뚝섬로28길,202311~202511,신규,-,0,0,36,0.537,1.322,12.71463529,3.893769874,8.390266584,250,11668.87435,-1668.874347,1
127.0647477,37.5361138,12714.63529,3893.769874,8390.266584,1,ne,서울특별시 광진구 자양동,4*,뚝섬유원지역,537,건국대학교,1322,8m미만,40,1,202301,9,12000,자양동,0,1987,뚝섬로28길,202303~202503,신규,-,0,0,36,0.537,1.322,12.71463529,3.893769874,8.390266584,300,11668.87435,331.1256531,0
127.0792777,37.5309342,13955.88193,4135.546245,9797.052033,1,ne,서울특별시 광진구 자양동,6**,구의역,921,건국대학교,1119,8m미만,40,1,202301,13,20000,자양동,0,2014,뚝섬로52나길,202302~202502,갱신,-,17000,0,9,0.921,1.119,13.95588193,4.135546245,9.797052033,500,14581.86115,5418.138853,0
127.0797953,37.5314405,14004.22282,4207.772846,9817.326547,1,ne,서울특별시 광진구 자양동,6**,구의역,849,건국대학교,1068,8m미만,40,1,202309,26,15000,자양동,0,1993,뚝섬로52가길,202310~202510,신규,-,0,0,30,0.849,1.068,14.00422282,4.207772846,9.817326547,375,12113.9652,2886.034804,0
127.0841094,37.5336962,14399.181,4653.394868,10079.57231,1,ne,서울특별시 광진구 자양동,6**,구의역,426,건국대학교,955,8m미만,40.17,1,202309,4,13000,자양동,0,1991,자양로9길,202310~202510,신규,-,0,0,32,0.426,0.955,14.399181,4.653394868,10.07957231,323.6245955,12298.82615,701.1738535,0
127.086308,37.5320538,14582.56151,4669.482521,10326.03494,1,ne,서울특별시 광진구 자양동,6**,구의역,567,건국대학교,1214,8m미만,40.21,1,202311,13,28000,자양동,0,2023,자양로6길,202312~202512,신규,-,0,0,0,0.567,1.214,14.58256151,4.669482521,10.32603494,696.344193,16036.84067,11963.15933,0
127.0834264,37.5358934,14356.9064,4788.00503,9939.594855,1,ne,서울특별시 광진구 자양동,6**,구의역,280,건국대학교,720,25m미만,41.71,1,202302,9,12000,자양동,0,1987,자양로13길,-,-,-,,,36,0.28,0.72,14.3569064,4.78800503,9.939594855,287.7007912,12310.03902,-310.0390158,1
127.0755875,37.5314609,13632.87447,3961.558741,9474.394597,1,ne,서울특별시 광진구 자양동,5**,뚝섬유원지역,779,건국대학교,1087,8m미만,42,1,202309,20,16200,자양동,0,1990,자양번영로4길,202309~202509,갱신,-,14700,0,33,0.779,1.087,13.63287447,3.961558741,9.474394597,385.7142857,12278.53435,3921.465648,0
127.0844809,37.5332455,14428.79309,4641.605356,10127.94061,1,ne,서울특별시 광진구 자양동,6**,구의역,460,건국대학교,1014,8m미만,42.67,1,202305,20,25000,자양동,0,1992,자양로7길,202305~202505,갱신,-,15000,0,31,0.46,1.014,14.42879309,4.641605356,10.12794061,585.8917272,12966.61313,12033.38687,0
127.0762135,37.5333395,13700.19836,4158.138072,9444.206639,1,ne,서울특별시 광진구 자양동,6**,뚝섬유원지역,858,건국대학교,871,12m미만,42.97,1,202304,7,20000,자양동,0,1992,뚝섬로43길,202305~202505,신규,-,0,0,31,0.858,0.871,13.70019836,4.158138072,9.444206639,465.4410054,12676.80326,7323.196744,0
127.080717,37.5313885,14085.31383,4260.380926,9894.745006,1,ne,서울특별시 광진구 자양동,6**,구의역,802,건국대학교,1086,8m미만,43.23,1,202306,1,9965,자양동,0,1993,뚝섬로54길,202306~202506,-,-,,,30,0.802,1.086,14.08531383,4.260380926,9.894745006,230.5112191,12904.61658,-2939.616576,1
127.0767486,37.5374011,13784.13014,4546.665147,9327.370774,1,ne,서울특별시 광진구 자양동,2**,건대입구역,745,건국대학교,425,8m미만,44.06,1,202310,11,28000,자양동,0,2015,자양번영로13길,-,-,-,,,8,0.745,0.425,13.78413014,4.546665147,9.327370774,635.4970495,15816.14946,12183.85054,0
127.0841094,37.5336962,14399.181,4653.394868,10079.57231,1,ne,서울특별시 광진구 자양동,6**,구의역,426,건국대학교,955,12m미만,45,1,202304,22,24100,자양동,0,2013,자양로9길,202304~202504,갱신,-,23000,0,10,0.426,0.955,14.399181,4.653394868,10.07957231,535.5555556,16072.7343,8027.265696,0
127.0750487,37.5322933,13590.30508,4003.175313,9394.05135,1,ne,서울특별시 광진구 자양동,4**,뚝섬유원지역,736,건국대학교,1010,8m미만,45.62,1,202306,25,20000,자양동,0,1979,자양번영로5길,202307~202507,신규,-,0,0,44,0.736,1.01,13.59030508,4.003175313,9.39405135,438.4042087,11830.16414,8169.835861,0
127.0750487,37.5322933,13590.30508,4003.175313,9394.05135,1,ne,서울특별시 광진구 자양동,4**,뚝섬유원지역,736,건국대학교,1010,8m미만,45.62,1,202306,25,20000,자양동,0,1979,자양번영로5길,-,-,-,,,44,0.736,1.01,13.59030508,4.003175313,9.39405135,438.4042087,11830.16414,8169.835861,0
127.0875424,37.5304096,14683.31167,4634.128996,10494.39006,1,ne,서울특별시 광진구 자양동,6**,구의역,759,건국대학교,1426,8m미만,46,1,202305,8,16500,자양동,0,2002,자양로2길,202305~202505,갱신,사용,14500,0,21,0.759,1.426,14.68331167,4.634128996,10.49439006,358.6956522,14665.17469,1834.825312,0
127.0792099,37.532882,13961.31547,4290.1698,9708.691171,1,ne,서울특별시 광진구 자양동,6**,구의역,777,건국대학교,903,8m미만,46,1,202306,13,16000,자양동,0,1990,뚝섬로51길,202308~202508,신규,-,0,0,33,0.777,0.903,13.96131547,4.2901698,9.708691171,347.826087,13210.41941,2789.580589,0
127.0859605,37.5309644,14546.13753,4566.606257,10341.69698,1,ne,서울특별시 광진구 자양동,6**,구의역,688,건국대학교,1299,8m미만,46.06,1,202301,4,18000,자양동,0,1997,자양로3길,202301~202501,신규,-,0,0,26,0.688,1.299,14.54613753,4.566606257,10.34169698,390.7946157,14142.61784,3857.382156,0
127.0795901,37.5325883,13992.9276,4288.484184,9752.059516,1,ne,서울특별시 광진구 자양동,6**,구의역,772,건국대학교,939,12m미만,46.28,1,202304,8,25000,자양동,0,2004,자양로13다길,202305~202505,신규,-,0,0,19,0.772,0.939,13.9929276,4.288484184,9.752059516,540.1901469,14968.71335,10031.28665,0
127.0818432,37.5345361,14205.75488,4582.406509,9859.311491,1,ne,서울특별시 광진구 자양동,6**,구의역,481,건국대학교,779,8m미만,48.6,1,202308,19,27000,자양동,0,1998,자양로13가길,-,-,-,,,25,0.481,0.779,14.20575488,4.582406509,9.859311491,555.5555556,15049.72407,11950.27593,0
127.0766298,37.5370539,13769.96488,4509.213356,9330.481254,1,ne,서울특별시 광진구 자양동,2**,건대입구역,754,건국대학교,465,8m미만,49.11,1,202305,15,17000,자양동,0,1987,자양번영로11길,202306~202506,신규,-,0,0,36,0.754,0.465,13.76996488,4.509213356,9.330481254,346.1616779,13597.9481,3402.051904,0
127.0644148,37.5361177,12685.38678,3882.335325,8363.007026,1,ne,서울특별시 광진구 자양동,5*,뚝섬유원지역,548,건국대학교,1349,8m미만,51.41,1,202305,6,35000,자양동,0,1985,뚝섬로26길,202305~202505,신규,-,0,0,38,0.548,1.349,12.68538678,3.882335325,8.363007026,680.8014005,14060.16717,20939.83283,0
127.0683244,37.5398653,13074.4642,4404.171053,8534.242555,1,ne,서울특별시 광진구 자양동,*,건대입구역,98,건국대학교,899,8m미만,51.69,1,202303,24,22000,자양동,0,1993,아차산로32길,202303~202503,갱신,-,21000,0,30,0.098,0.899,13.0744642,4.404171053,8.534242555,425.6142387,15508.21505,6491.784946,0
127.0759978,37.535553,13699.46752,4341.611419,9336.098487,1,ne,서울특별시 광진구 자양동,2**,건대입구역,806,건국대학교,640,8m미만,52,1,202311,14,31000,자양동,0,2017,자양번영로7길,202312~202512,갱신,사용,30000,0,6,0.806,0.64,13.69946752,4.341611419,9.336098487,596.1538462,17837.33286,13162.66714,0
127.0759348,37.5325789,13670.34315,4076.909291,9453.790691,1,ne,서울특별시 광진구 자양동,6**,뚝섬유원지역,818,건국대학교,959,12m미만,52,1,202306,30,15750,자양동,0,1992,자양번영로6길,202307~202507,갱신,사용,15000,0,31,0.818,0.959,13.67034315,4.076909291,9.453790691,302.8846154,14803.36695,946.6330455,0
127.0797953,37.5314405,14004.22282,4207.772846,9817.326547,1,ne,서울특별시 광진구 자양동,6**,구의역,849,건국대학교,1068,8m미만,52.78,1,202304,14,25500,자양동,0,1996,뚝섬로52가길,202305~202505,-,-,,,27,0.849,1.068,14.00422282,4.207772846,9.817326547,483.1375521,15436.54851,10063.45149,0
127.0797953,37.5314405,14004.22282,4207.772846,9817.326547,1,ne,서울특별시 광진구 자양동,6**,구의역,849,건국대학교,1068,12m미만,52.8,1,202304,18,9000,자양동,0,1985,뚝섬로52가길,202306~202506,신규,-,0,0,38,0.849,1.068,14.00422282,4.207772846,9.817326547,170.4545455,14113.67134,-5113.671339,1
127.080779,37.5368442,14132.92716,4714.396255,9683.885181,1,ne,서울특별시 광진구 자양동,2**,구의역,478,건국대학교,507,8m미만,53.53,1,202309,1,26000,자양동,0,1995,아차산로44길,-,-,-,,,28,0.478,0.507,14.13292716,4.714396255,9.683885181,485.7089483,15837.55886,10162.44114,0
127.0674313,37.5358153,12947.72757,3966.304087,8621.840917,1,ne,서울특별시 광진구 자양동,5**,뚝섬유원지역,477,건국대학교,1127,8m미만,53.57,1,202305,10,20000,자양동,0,1971,뚝섬로31가길,202306~202506,신규,-,0,0,52,0.477,1.127,12.94772757,3.966304087,8.621840917,373.3432892,12939.72024,7060.279765,0
127.0651251,37.5391751,12784.45978,4219.261245,8295.030043,1,ne,서울특별시 광진구 자양동,8**,건대입구역,385,건국대학교,1190,8m미만,54.27,1,202301,27,27000,자양동,0,1990,동일로18나길,202303~202503,신규,-,0,0,33,0.385,1.19,12.78445978,4.219261245,8.295030043,497.5124378,15477.34415,11522.65585,0
